_,Id,CreatedDate,ProductLR__r,ProductLR__r.Url_Name__c,Petition_Type__c,Status,Petition_Details__r,Petition_Details__r.Content_Type__c,Petition_Details__r.Recommended_Category__c,Description,IsContentProfane__c,IsProfane__c,Category__c,Reason__c
[Case],500TV00000uAyJ3YAK,2026-03-07T10:57:25.000+0000,[Product2],fc-26,AI_PLAYER_NAME,Closed,[Petition_Details__c],NAME,No Violation,|RubÃ©n Acoona||Jie Xu||Denilson Aquino||Hye Jin Hwang||Serhat Bulut||Bang Tan||Estelle Germain||Leo Robinson||Paddy Marlon||UNC YEE COURSEE||Ke Ma||Eun Jung Kang||Kan Wan||Xia Jin||Nadine Al Dossari||Harvey Price|,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uAyJ5YAK,2026-03-07T11:15:21.000+0000,[Product2],fc-26,CLUB_NAME,Closed,[Petition_Details__c],NAME,No Violation,Kawamiro FC,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uAyKlYAK,2026-03-07T11:19:28.000+0000,[Product2],fc-26,PERSONA_NAME,Closed,[Petition_Details__c],PERSONANAME,No Violation,LOL_KISS_MY_L2,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uAyNzYAK,2026-03-07T10:59:25.000+0000,[Product2],fc-26,CLUB_NAME,Closed,[Petition_Details__c],NAME,No Violation,Lyon AS,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uAyRDYA0,2026-03-07T11:45:21.000+0000,[Product2],fc-26,CLUB_NAME,Closed,[Petition_Details__c],NAME,No Violation,San Juan FC,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uAyccYAC,2026-03-07T10:47:24.000+0000,[Product2],fc-26,CLUB_NAME,Closed,[Petition_Details__c],NAME,No Violation,Real Campsa,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uAyfdYAC,2026-03-07T10:48:25.000+0000,[Product2],fc-26,CLUB_NAME,Closed,[Petition_Details__c],NAME,No Violation,Rennes FC,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uAyfjYAC,2026-03-07T11:08:20.000+0000,[Product2],fc-26,CLUB_NAME,Closed,[Petition_Details__c],NAME,No Violation,Free Palestine,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uAykdYAC,2026-03-07T11:49:19.000+0000,[Product2],fc-26,CLUB_NAME,Closed,[Petition_Details__c],NAME,No Violation,ASLCF,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uAym0YAC,2026-03-07T10:34:27.000+0000,[Product2],fc-26,PERSONA_NAME,Closed,[Petition_Details__c],PERSONANAME,No Violation,tibouiche,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uAysgYAC,2026-03-07T10:44:26.000+0000,[Product2],fc-26,CLUB_NAME,Closed,[Petition_Details__c],NAME,No Violation,ExtÃ©rieur,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uAyyvYAC,2026-03-07T10:26:24.000+0000,[Product2],fc-26,CLUB_NAME,Closed,[Petition_Details__c],NAME,No Violation,OZDINCER MD,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uAz2AYAS,2026-03-07T10:40:24.000+0000,[Product2],fc-26,CLUB_NAME,Closed,[Petition_Details__c],NAME,No Violation,Mendoza FC,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uAz2HYAS,2026-03-07T11:31:22.000+0000,[Product2],fc-26,PERSONA_NAME,Closed,[Petition_Details__c],PERSONANAME,No Violation,AlbertoTucker,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uAz3sYAC,2026-03-07T10:34:25.000+0000,[Product2],fc-26,CLUB_NAME,Closed,[Petition_Details__c],NAME,No Violation,Eendracht Aalst,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uAz3xYAC,2026-03-07T11:16:21.000+0000,[Product2],fc-26,PERSONA_NAME,Closed,[Petition_Details__c],PERSONANAME,No Violation,RonnyBalboa76,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uAz5ZYAS,2026-03-07T10:57:41.000+0000,[Product2],fc-26,PERSONA_NAME,Closed,[Petition_Details__c],PERSONANAME,No Violation,bernagouveia,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uAz8qYAC,2026-03-07T10:56:25.000+0000,[Product2],fc-26,AI_PLAYER_NAME,Closed,[Petition_Details__c],NAME,No Violation,|RubÃ©n Acoona||Jie Xu||Denilson Aquino||Hye Jin Hwang||Serhat Bulut||Bang Tan||Estelle Germain||Leo Robinson||Paddy Marlon||UNC YEE COURSEE||Ke Ma||Eun Jung Kang||Kan Wan||Xia Jin||Nadine Al Dossari||Harvey Price|,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uAzGeYAK,2026-03-07T10:41:24.000+0000,[Product2],fc-26,CLUB_NAME,Closed,[Petition_Details__c],NAME,No Violation,Bns Fc,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uAzK1YAK,2026-03-07T10:25:30.000+0000,[Product2],fc-26,CLUB_NAME,Closed,[Petition_Details__c],NAME,No Violation,ssddfrrttggh,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uAzK2YAK,2026-03-07T10:30:25.000+0000,[Product2],fc-26,CLUB_NAME,Closed,[Petition_Details__c],NAME,No Violation,Black Mamba,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uAzLTYA0,2026-03-07T10:24:25.000+0000,[Product2],fc-26,CLUB_NAME,Closed,[Petition_Details__c],NAME,No Violation,Rennes AC,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uAzNCYA0,2026-03-07T11:13:21.000+0000,[Product2],fc-26,CLUB_NAME,Closed,[Petition_Details__c],NAME,No Violation,GKS Anda,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uAzNFYA0,2026-03-07T11:18:21.000+0000,[Product2],fc-26,CLUB_NAME,Closed,[Petition_Details__c],NAME,No Violation,Rayo green FC,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uAzQPYA0,2026-03-07T11:27:22.000+0000,[Product2],fc-26,CLUB_NAME,Closed,[Petition_Details__c],NAME,No Violation,11 Go0ner,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uAzVTYA0,2026-03-07T11:21:20.000+0000,[Product2],fc-26,CLUB_NAME,Closed,[Petition_Details__c],NAME,No Violation,Santa Fe FC,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uAzWwYAK,2026-03-07T10:47:24.000+0000,[Product2],fc-26,CLUB_NAME,Closed,[Petition_Details__c],NAME,No Violation,albrQi,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uAzaGYAS,2026-03-07T10:44:25.000+0000,[Product2],fc-26,CLUB_NAME,Closed,[Petition_Details__c],NAME,No Violation,Brescia as,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uAzdPYAS,2026-03-07T11:15:20.000+0000,[Product2],fc-26,CLUB_NAME,Closed,[Petition_Details__c],NAME,No Violation,wesleytrizal,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uAzi6YAC,2026-03-07T10:21:44.000+0000,[Product2],fc-26,AI_PLAYER_NAME,Closed,[Petition_Details__c],NAME,No Violation,|Mr Westwood||Mrs Julie Julie||Mr Copsey||Mrs Mulford||Mrs McCusker||Mr Suttonwood||Mrs Lane||Mr Emms||charlie hansell||ÃzgÃ¼r Åahin||Yoichi Isagi||Yunus YÄ±lmaz||Soo Kyung Jung||Bashir Al Shammari||Mr Biggie|,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uAziCYAS,2026-03-07T11:23:19.000+0000,[Product2],fc-26,PERSONA_NAME,Closed,[Petition_Details__c],PERSONANAME,No Violation,Dxrk2580,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uAzlOYAS,2026-03-07T10:39:26.000+0000,[Product2],fc-26,AI_PLAYER_NAME,Closed,[Petition_Details__c],NAME,No Violation,|Beatriz Ribeiro||Jan Wawrzyniak||Louie Barker||Raheem Al Mutairi||Brooklyn Prior||Florent Schneider||Ane Nilsen||Clubber Lang||Dnzz IsI||Deniz Okan||baba yaga||Yan Gao||Imad Ibrahim||Ye Jun Kim||Jong Soo Lim|,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uAzqHYAS,2026-03-07T10:58:25.000+0000,[Product2],fc-26,CLUB_NAME,Closed,[Petition_Details__c],NAME,No Violation,MKM Bal,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uAzwiYAC,2026-03-07T10:29:25.000+0000,[Product2],fc-26,PERSONA_NAME,Closed,[Petition_Details__c],PERSONANAME,No Violation,SevillaTexan,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uAzwlYAC,2026-03-07T10:39:26.000+0000,[Product2],fc-26,CLUB_NAME,Closed,[Petition_Details__c],NAME,No Violation,ylan06300,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uAzyNYAS,2026-03-07T11:05:22.000+0000,[Product2],fc-26,AI_PLAYER_NAME,Closed,[Petition_Details__c],NAME,No Violation,|conor gilsenan||Damien Bertrand||Jordan Gillet||Fumiko Uchida||Fabien Sissoko||Gong-sun Kong||Simon Robert||Simone Jansen||Darragh sheridan||Darryl Lewis||Tony OReilly||Akiko Yamashita||Lidia Serrano||Chelsea Hicks||Carmine Valentini|,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uAzzxYAC,2026-03-07T10:59:43.000+0000,[Product2],fc-26,CLUB_NAME,Closed,[Petition_Details__c],NAME,No Violation,Ali Qtu,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uB04fYAC,2026-03-07T10:56:24.000+0000,[Product2],fc-26,PERSONA_NAME,Closed,[Petition_Details__c],PERSONANAME,No Violation,MyFHL-DelPiero,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uB04lYAC,2026-03-07T11:11:22.000+0000,[Product2],fc-26,CLUB_NAME,Closed,[Petition_Details__c],NAME,No Violation,CDSB ONTINYENT,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uB06PYAS,2026-03-07T10:42:23.000+0000,[Product2],fc-26,PERSONA_NAME,Closed,[Petition_Details__c],PERSONANAME,No Violation,LEX22_LRS,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uB0BSYA0,2026-03-07T14:24:25.000+0000,[Product2],fc-26,CLUB_NAME,Closed,[Petition_Details__c],NAME,No Violation,Bebe FC,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uB0CsYAK,2026-03-07T11:14:20.000+0000,[Product2],fc-26,CLUB_NAME,Closed,[Petition_Details__c],NAME,No Violation,HNK Vatreni,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uB0EQYA0,2026-03-07T10:21:24.000+0000,[Product2],fc-26,CLUB_NAME,Closed,[Petition_Details__c],NAME,No Violation,Arcachon AC,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uB0FyYAK,2026-03-07T10:36:24.000+0000,[Product2],fc-26,CLUB_NAME,Closed,[Petition_Details__c],NAME,No Violation,Bavaria,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uB0HgYAK,2026-03-07T10:59:23.000+0000,[Product2],fc-26,CLUB_NAME,Closed,[Petition_Details__c],NAME,No Violation,Resistencia FCe,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uB0JQYA0,2026-03-07T10:51:24.000+0000,[Product2],fc-26,CLUB_NAME,Closed,[Petition_Details__c],NAME,No Violation,Beaf Steak,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uB0KjYAK,2026-03-07T10:34:26.000+0000,[Product2],fc-26,CLUB_NAME,Closed,[Petition_Details__c],NAME,No Violation,BestialeTTV,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uB0MQYA0,2026-03-07T10:45:23.000+0000,[Product2],fc-26,PERSONA_NAME,Closed,[Petition_Details__c],PERSONANAME,No Violation,temp-200921567,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uB0X6YAK,2026-03-07T10:33:25.000+0000,[Product2],fc-26,AVATAR_NAME,Closed,[Petition_Details__c],NAME,No Violation,Jamal HocaElsen,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uB0shYAC,2026-03-07T10:29:25.000+0000,[Product2],fc-26,CLUB_NAME,Closed,[Petition_Details__c],NAME,No Violation,MONEDERA CF,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uB0siYAC,2026-03-07T10:44:24.000+0000,[Product2],fc-26,CLUB_NAME,Closed,[Petition_Details__c],NAME,No Violation,DROXX,FALSE,TRUE,Inappropriate Name,CTD_AUTOCLOSE
[Case],500TV00000uLIBZYA4,2026-03-10T18:39:45.000+0000,[Product2],fc-mobile,,Closed,[Petition_Details__c],NAME,No Violation,BaNTaii_007,FALSE,TRUE,Inappropriate,CTD_AUTOCLOSE
[Case],500TV00000uEmRJYA0,2026-03-08T22:05:23.000+0000,[Product2],fc-mobile,,Closed,[Petition_Details__c],GROUPNAME,No Violation,Abdo 2xd,FALSE,TRUE,Pornography or sexualized content,CTD_AUTOCLOSE
[Case],500TV00000uEmR7YAK,2026-03-08T21:01:28.000+0000,[Product2],fc-mobile,,Closed,[Petition_Details__c],GROUPNAME,No Violation,GAD ✅️,FALSE,TRUE,Risk for public security,CTD_AUTOCLOSE
[Case],500TV00000uEmPwYAK,2026-03-09T00:03:22.000+0000,[Product2],fc-mobile,,Closed,[Petition_Details__c],NAME,No Violation,kos.alga.aktobe.,FALSE,TRUE,Risk for public security,CTD_AUTOCLOSE
[Case],500TV00000uJKIvYAO,2026-03-10T03:31:21.000+0000,[Product2],fc-mobile,,Closed,[Petition_Details__c],NAME,No Violation,a.ndlovu23,FALSE,TRUE,Inappropriate,CTD_AUTOCLOSE
[Case],500TV00000uCpkrYAC,2026-03-08T02:28:22.000+0000,[Product2],fc-mobile,,Closed,[Petition_Details__c],NAME,No Violation,DBK,FALSE,TRUE,Illegal hate speech,CTD_AUTOCLOSE
[Case],500TV00000uBj6cYAC,2026-03-07T17:31:23.000+0000,[Product2],fc-mobile,,Closed,[Petition_Details__c],NAME,No Violation,MessiJacob,FALSE,TRUE,Harassment,CTD_AUTOCLOSE
[Case],500TV00000uJKB3YAO,2026-03-10T05:55:24.000+0000,[Product2],fc-mobile,,Closed,[Petition_Details__c],GROUPNAME,No Violation,GYENYAME,FALSE,TRUE,Inappropriate,CTD_AUTOCLOSE
[Case],500TV00000uJKKiYAO,2026-03-10T04:22:25.000+0000,[Product2],fc-mobile,,Closed,[Petition_Details__c],NAME,No Violation,soejxke,FALSE,TRUE,Non-consensual behavior,CTD_AUTOCLOSE
[Case],500TV00000uEmKlYAK,2026-03-08T22:26:21.000+0000,[Product2],fc-mobile,,Closed,[Petition_Details__c],NAME,No Violation,PMH-BTV10,FALSE,TRUE,Non-consensual behavior,CTD_AUTOCLOSE
[Case],500TV00000uJK03YAG,2026-03-10T05:54:23.000+0000,[Product2],fc-mobile,,Closed,[Petition_Details__c],GROUPNAME,No Violation,emad,FALSE,TRUE,Harassment,CTD_AUTOCLOSE
[Case],500TV00000uJtoeYAC,2026-03-10T10:00:22.000+0000,[Product2],fc-mobile,,Closed,[Petition_Details__c],NAME,No Violation,prince.lamzo,FALSE,TRUE,Non-consensual behavior,CTD_AUTOCLOSE
[Case],500TV00000uLBEqYAO,2026-03-10T17:14:22.000+0000,[Product2],fc-mobile,,Closed,[Petition_Details__c],GROUPNAME,No Violation,STARBOY,FALSE,TRUE,Violence,CTD_AUTOCLOSE
[Case],500TV00000uC1wCYAS,2026-03-07T20:01:20.000+0000,[Product2],fc-mobile,,Closed,[Petition_Details__c],NAME,No Violation,sudiptapradhan56,FALSE,TRUE,Self-harm,CTD_AUTOCLOSE
[Case],500TV00000uC1eeYAC,2026-03-07T21:00:26.000+0000,[Product2],fc-mobile,,Closed,[Petition_Details__c],GROUPNAME,No Violation,BPL,FALSE,TRUE,Pornography or sexualized content,CTD_AUTOCLOSE
[Case],500TV00000uC1bQYAS,2026-03-07T23:21:24.000+0000,[Product2],fc-mobile,,Closed,[Petition_Details__c],NAME,No Violation,RAB,FALSE,TRUE,Illegal hate speech,CTD_AUTOCLOSE
[Case],500TV00000uDJJ9YAO,2026-03-08T07:24:22.000+0000,[Product2],fc-mobile,,Closed,[Petition_Details__c],NAME,No Violation,yuunakuwasin,FALSE,TRUE,Inappropriate,CTD_AUTOCLOSE
[Case],500TV00000uFcvxYAC,2026-03-09T05:02:28.000+0000,[Product2],fc-mobile,,Closed,[Petition_Details__c],NAME,No Violation,stepan,FALSE,TRUE,Protection of minors,CTD_AUTOCLOSE
[Case],500TV00000uDJBAYA4,2026-03-08T08:03:27.000+0000,[Product2],fc-mobile,,Closed,[Petition_Details__c],NAME,No Violation,pom123,FALSE,TRUE,Inappropriate,CTD_AUTOCLOSE
[Case],500TV00000uFcsmYAC,2026-03-09T05:14:26.000+0000,[Product2],fc-mobile,,Closed,[Petition_Details__c],GROUPNAME,No Violation,ROYALNEPALI JODS,FALSE,TRUE,Risk for public security,CTD_AUTOCLOSE
[Case],500TV00000uFcrXYAS,2026-03-09T07:24:24.000+0000,[Product2],fc-mobile,,Closed,[Petition_Details__c],NAME,No Violation,PikisF.C,FALSE,TRUE,Violence,CTD_AUTOCLOSE
[Case],500TV00000uFckwYAC,2026-03-09T07:24:21.000+0000,[Product2],fc-mobile,,Closed,[Petition_Details__c],NAME,No Violation,PikisF.C,FALSE,TRUE,Non-consensual behavior,CTD_AUTOCLOSE
[Case],500TV00000uDJ6UYAW,2026-03-08T08:26:25.000+0000,[Product2],fc-mobile,,Closed,[Petition_Details__c],NAME,No Violation,uhty13,FALSE,TRUE,Self-harm,CTD_AUTOCLOSE
[Case],500TV00000uDJ6OYAW,2026-03-08T08:01:25.000+0000,[Product2],fc-mobile,,Closed,[Petition_Details__c],NAME,No Violation,HoC•MIR,FALSE,TRUE,Non-consensual behavior,CTD_AUTOCLOSE
[Case],500TV00000uBGkOYAW,2026-03-07T11:50:19.000+0000,[Product2],fc-mobile,,Closed,[Petition_Details__c],GROUPNAME,No Violation,kjskfjfl,FALSE,TRUE,Pornography or sexualized content,CTD_AUTOCLOSE
[Case],500TV00000uMXXCYA4,2026-03-11T02:01:22.000+0000,[Product2],fc-mobile,,Closed,[Petition_Details__c],GROUPNAME,No Violation,МРIЯ⭐️,FALSE,TRUE,Pornography or sexualized content,CTD_AUTOCLOSE
[Case],500TV00000uBGisYAG,2026-03-07T12:29:21.000+0000,[Product2],fc-mobile,,Closed,[Petition_Details__c],NAME,No Violation,Queriaperder,FALSE,TRUE,Pornography or sexualized content,CTD_AUTOCLOSE
[Case],500TV00000uFcklYAC,2026-03-09T05:47:28.000+0000,[Product2],fc-mobile,,Closed,[Petition_Details__c],NAME,No Violation,Válkyy,FALSE,TRUE,Illegal hate speech,CTD_AUTOCLOSE
[Case],500TV00000uMXecYAG,2026-03-11T00:09:26.000+0000,[Product2],fc-mobile,,Closed,[Petition_Details__c],GROUPNAME,No Violation,OSX7,FALSE,TRUE,Inappropriate,CTD_AUTOCLOSE
[Case],500TV00000uC1JoYAK,2026-03-07T21:34:27.000+0000,[Product2],fc-mobile,,Closed,[Petition_Details__c],NAME,No Violation,spoidermon,FALSE,TRUE,Illegal hate speech,CTD_AUTOCLOSE
[Case],500TV00000uFcXqYAK,2026-03-09T05:20:27.000+0000,[Product2],fc-mobile,,Closed,[Petition_Details__c],NAME,No Violation,Ñanz..,FALSE,TRUE,Illegal hate speech,CTD_AUTOCLOSE
[Case],500TV00000uC1GNYA0,2026-03-07T20:10:20.000+0000,[Product2],fc-mobile,,Closed,[Petition_Details__c],NAME,No Violation,DFN_user828474,FALSE,TRUE,Inappropriate,CTD_AUTOCLOSE
[Case],500TV00000uMlt7YAC,2026-03-11T03:58:21.000+0000,[Product2],fc-mobile,,Closed,[Petition_Details__c],GROUPNAME,No Violation,KU EIDL,FALSE,TRUE,Violence,CTD_AUTOCLOSE
[Case],500TV00000uBGhRYAW,2026-03-07T13:53:24.000+0000,[Product2],fc-mobile,,Closed,[Petition_Details__c],NAME,No Violation,AJ16.09.2023,FALSE,TRUE,Inappropriate,CTD_AUTOCLOSE
[Case],500TV00000uBUc2YAG,2026-03-07T14:04:25.000+0000,[Product2],fc-mobile,,Closed,[Petition_Details__c],NAME,No Violation,x.dias.x,FALSE,TRUE,Risk for public security,CTD_AUTOCLOSE
[Case],500TV00000uCBM9YAO,2026-03-07T21:18:49.000+0000,[Product2],grid-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,Slybill,FALSE,TRUE,Inappropriate Content,CTD_AUTOCLOSE
[Case],500TV00000uM9viYAC,2026-03-10T21:55:23.000+0000,[Product2],grid-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,TEOZ,FALSE,TRUE,Inappropriate Content,CTD_AUTOCLOSE
[Case],500TV00000uFELmYAO,2026-03-09T01:48:41.000+0000,[Product2],grid-legends,,Closed,[Petition_Details__c],PERSONANAME,No Violation,CrustyDemon,FALSE,TRUE,Inappropriate Content,CTD_AUTOCLOSE
[Case],500TV00000uEdUWYA0,2026-03-08T22:13:57.000+0000,[Product2],madden-nfl-24,ROSTER_FILE,Closed,[Petition_Details__c],NAME,No Violation,Filename: ALLTIME,,,,
[Case],500TV00000uBzj4YAC,2026-03-07T19:10:40.000+0000,[Product2],madden-nfl-24,PERSONA_NAME,Closed,[Petition_Details__c],PERSONANAME,No Violation,americafamliy,FALSE,TRUE,Offensive,CTD_AUTOCLOSE
[Case],500TV00000uJLBsYAO,2026-03-10T04:20:01.000+0000,[Product2],madden-nfl-24,TEAM_NAME,Closed,[Petition_Details__c],NAME,No Violation,Team Name: Toxicdada2x,,,,
[Case],500TV00000uKUjUYAW,2026-03-10T14:42:20.000+0000,[Product2],madden-nfl-25,PERSONA_NAME,Closed,[Petition_Details__c],PERSONANAME,No Violation,Lil_JayfrmPHfrfr,FALSE,TRUE,Offensive,CTD_AUTOCLOSE
[Case],500TV00000uEEO5YAO,2026-03-08T18:06:24.000+0000,[Product2],madden-nfl-25,PERSONA_NAME,Closed,[Petition_Details__c],PERSONANAME,No Violation,jtownplayya,FALSE,TRUE,Offensive,CTD_AUTOCLOSE
[Case],500TV00000uBcMzYAK,2026-03-07T16:59:23.000+0000,[Product2],madden-nfl-25,TEAM_NAME,Closed,[Petition_Details__c],NAME,No Violation,Team Name: HoodRixhTurboYt,,,,
[Case],500TV00000uLYo4YAG,2026-03-10T18:22:21.000+0000,[Product2],madden-nfl-25,PERSONA_NAME,Closed,[Petition_Details__c],PERSONANAME,No Violation,HANK____HILL_,FALSE,TRUE,Offensive,CTD_AUTOCLOSE
[Case],500TV00000uFmvZYAS,2026-03-09T08:06:22.000+0000,[Product2],madden-nfl-25,PERSONA_NAME,Closed,[Petition_Details__c],PERSONANAME,No Violation,Winged_Faulk,FALSE,TRUE,Offensive,CTD_AUTOCLOSE
[Case],500TV00000uBXWvYAO,2026-03-07T15:28:21.000+0000,[Product2],madden-nfl-25,PERSONA_NAME,Closed,[Petition_Details__c],PERSONANAME,No Violation,rudeboyrell32,FALSE,TRUE,Offensive,CTD_AUTOCLOSE
[Case],500TV00000uDJmMYAW,2026-03-08T08:49:25.000+0000,[Product2],madden-nfl-25,TEAM_NAME,Closed,[Petition_Details__c],NAME,No Violation,Team Name: Colts,,,,
[Case],500TV00000uJJzlYAG,2026-03-10T04:27:21.000+0000,[Product2],madden-nfl-26,TEAM_NAME,Closed,[Petition_Details__c],NAME,No Violation,Team Name: YGMBAKER,,,,
[Case],500TV00000uCZi2YAG,2026-03-08T05:04:23.000+0000,[Product2],madden-nfl-26,PERSONA_NAME,Closed,[Petition_Details__c],PERSONANAME,No Violation,LonerKid400,FALSE,TRUE,Offensive,CTD_AUTOCLOSE
[Case],500TV00000uBLk5YAG,2026-03-07T13:22:24.000+0000,[Product2],madden-nfl-26,PERSONA_NAME,Closed,[Petition_Details__c],PERSONANAME,No Violation,VSGTheOneee,FALSE,TRUE,Offensive,CTD_AUTOCLOSE
[Case],500TV00000uDEkuYAG,2026-03-08T06:41:23.000+0000,[Product2],madden-nfl-26,PERSONA_NAME,Closed,[Petition_Details__c],PERSONANAME,No Violation,RowdyMeatMan,FALSE,TRUE,Offensive,CTD_AUTOCLOSE
[Case],500TV00000uB1YgYAK,2026-03-07T11:35:21.000+0000,[Product2],madden-nfl-26,PERSONA_NAME,Closed,[Petition_Details__c],PERSONANAME,No Violation,top_shotta,FALSE,TRUE,Offensive,CTD_AUTOCLOSE
[Case],500TV00000uBdFgYAK,2026-03-07T16:46:22.000+0000,[Product2],madden-nfl-26,PERSONA_NAME,Closed,[Petition_Details__c],PERSONANAME,No Violation,YNSB_CAM2,FALSE,TRUE,Offensive,CTD_AUTOCLOSE
[Case],500TV00000uCpD8YAK,2026-03-08T04:01:22.000+0000,[Product2],madden-nfl-26,PERSONA_NAME,Closed,[Petition_Details__c],PERSONANAME,No Violation,Insso0_0,FALSE,TRUE,Offensive,CTD_AUTOCLOSE
[Case],500TV00000uEG33YAG,2026-03-08T16:41:09.000+0000,[Product2],madden-nfl-mobile,USER_NAME,Closed,[Petition_Details__c],NAME,No Violation,messi,FALSE,TRUE,Offensive,CTD_AUTOCLOSE
[Case],500TV00000uCuXiYAK,2026-03-08T04:01:13.000+0000,[Product2],madden-nfl-mobile,USER_NAME,Closed,[Petition_Details__c],NAME,No Violation,BANGALSRULE,FALSE,TRUE,Offensive,CTD_AUTOCLOSE
[Case],500TV00000uFLyZYAW,2026-03-09T02:48:24.000+0000,[Product2],nba,LEAGUE_NAME,Closed,[Petition_Details__c],GROUPNAME,No Violation,91赤壁攻略中心,FALSE,TRUE,Inappropriate,CTD_AUTOCLOSE
[Case],500TV00000uLdiuYAC,2026-03-10T19:09:24.000+0000,[Product2],nba,LEAGUE_NAME,Closed,[Petition_Details__c],GROUPNAME,No Violation,91赤壁攻略中心,FALSE,TRUE,Inappropriate,CTD_AUTOCLOSE
[Case],500TV00000uCHecYAG,2026-03-08T00:08:25.000+0000,[Product2],need-for-speed-heat,,Closed,[Petition_Details__c],NAME,No Violation,Player Name: elvr593,FALSE,TRUE,Illegal hate speech,CTD_AUTOCLOSE
[Case],500TV00000uDrz7YAC,2026-03-08T13:03:24.000+0000,[Product2],need-for-speed-heat,,Closed,[Petition_Details__c],NAME,No Violation,Player Name: TTGWoLfPaC,FALSE,TRUE,Harassment,CTD_AUTOCLOSE
